Election_Type,State_Name,Assembly_No,Constituency_No,Candidate,Gender,Party,Votes,Winner,Constituency_Name,Idx,Party_Type,Party_Expanded,NumberOfSeats,ElectorsTotal,ElectorsWhoVoted,VotesValid,PollingDate,Year,Runner up.PARTY,Runner up.CANDIDATE,Runner up.VOTES,Winner 1.PARTY,Winner 1.CANDIDATE,Winner 1.VOTES,Winner 2.PARTY,Winner 2.CANDIDATE,Winner 2.VOTES,Winner 3.PARTY,Winner 3.CANDIDATE,Winner 3.VOTES
AE,Ajmer,1,17,RAM NIWAS,M,IND,1019.0,False,KEKRI ,7,INDEPENDENTS,INDEPENDENT,2,24193,20981,20981,27/03/52,1952,,,,INC,JETHMAL,6596.0,INC,SEWADAS,4192.0,,,
AE,Ajmer,1,17,JAGDISH,M,IND,976.0,False,KEKRI ,8,INDEPENDENTS,INDEPENDENT,2,24193,20981,20981,27/03/52,1952,,,,INC,JETHMAL,6596.0,INC,SEWADAS,4192.0,,,
AE,Ajmer,1,17,JAGDISH PRASAD,M,IND,549.0,False,KEKRI ,9,INDEPENDENTS,INDEPENDENT,2,24193,20981,20981,27/03/52,1952,,,,INC,JETHMAL,6596.0,INC,SEWADAS,4192.0,,,
AE,Ajmer,1,17,PRITHVI SINGH,M,IND,385.0,False,KEKRI ,10,INDEPENDENTS,INDEPENDENT,2,24193,20981,20981,27/03/52,1952,,,,INC,JETHMAL,6596.0,INC,SEWADAS,4192.0,,,
AE,Ajmer,1,18,BRIJMOHANLAL,M,INC,2372.0,True,BEAWAR CITY NORTH ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,11101,6095,6095,27/03/52,1952,IND,SUNDER LAL,1853.0,INC,BRIJMOHANLAL,2372.0,,,,,,
AE,Ajmer,1,18,SUNDER LAL,M,IND,1853.0,False,BEAWAR CITY NORTH ,2,INDEPENDENTS,INDEPENDENT,1,11101,6095,6095,27/03/52,1952,IND,SUNDER LAL,1853.0,INC,BRIJMOHANLAL,2372.0,,,,,,
AE,Ajmer,1,18,KESHRIMAL,M,CPI,1477.0,False,BEAWAR CITY NORTH ,3,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,11101,6095,6095,27/03/52,1952,IND,SUNDER LAL,1853.0,INC,BRIJMOHANLAL,2372.0,,,,,,
AE,Ajmer,1,18,L . D . AUSTIN,M,IND,393.0,False,BEAWAR CITY NORTH ,4,INDEPENDENTS,INDEPENDENT,1,11101,6095,6095,27/03/52,1952,IND,SUNDER LAL,1853.0,INC,BRIJMOHANLAL,2372.0,,,,,,
AE,Ajmer,1,19,JAGAN NATH,M,INC,2797.0,True,BEAWAR CITY SOUTH ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,10804,5509,5509,27/03/52,1952,CPI,KALYAN SINGH,2017.0,INC,JAGAN NATH,2797.0,,,,,,
AE,Ajmer,1,19,KALYAN SINGH,M,CPI,2017.0,False,BEAWAR CITY SOUTH ,2,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,10804,5509,5509,27/03/52,1952,CPI,KALYAN SINGH,2017.0,INC,JAGAN NATH,2797.0,,,,,,
AE,Ajmer,1,19,GHEWAR CHAND,M,IND,428.0,False,BEAWAR CITY SOUTH ,3,INDEPENDENTS,INDEPENDENT,1,10804,5509,5509,27/03/52,1952,CPI,KALYAN SINGH,2017.0,INC,JAGAN NATH,2797.0,,,,,,
AE,Ajmer,1,19,SHANKAR LAL,M,IND,267.0,False,BEAWAR CITY SOUTH ,4,INDEPENDENTS,INDEPENDENT,1,10804,5509,5509,27/03/52,1952,CPI,KALYAN SINGH,2017.0,INC,JAGAN NATH,2797.0,,,,,,
AE,Ajmer,1,20,WALI MOHAMMAD,M,INC,3273.0,True,SHYAMGARH ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,9532,5454,5454,27/03/52,1952,IND,PARTAB SINGH,999.0,INC,WALI MOHAMMAD,3273.0,,,,,,
AE,Ajmer,1,20,PARTAB SINGH,M,IND,999.0,False,SHYAMGARH ,2,INDEPENDENTS,INDEPENDENT,1,9532,5454,5454,27/03/52,1952,IND,PARTAB SINGH,999.0,INC,WALI MOHAMMAD,3273.0,,,,,,
AE,Ajmer,1,20,DURGA PARSHAD,M,IND,839.0,False,SHYAMGARH ,3,INDEPENDENTS,INDEPENDENT,1,9532,5454,5454,27/03/52,1952,IND,PARTAB SINGH,999.0,INC,WALI MOHAMMAD,3273.0,,,,,,
AE,Ajmer,1,20,KISHAN LAL,M,IND,343.0,False,SHYAMGARH ,4,INDEPENDENTS,INDEPENDENT,1,9532,5454,5454,27/03/52,1952,IND,PARTAB SINGH,999.0,INC,WALI MOHAMMAD,3273.0,,,,,,
AE,Ajmer,1,21,NARAYAN SINGH,M,IND,4864.0,True,MASUDA ,1,INDEPENDENTS,INDEPENDENT,2,22667,17850,17850,27/03/52,1952,,,,IND,NARAYAN SINGH,4864.0,INC,SURAJMAL MORYA,3746.0,,,
AE,Ajmer,1,21,SURAJMAL MORYA,M,INC,3746.0,True,MASUDA ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,22667,17850,17850,27/03/52,1952,,,,IND,NARAYAN SINGH,4864.0,INC,SURAJMAL MORYA,3746.0,,,
AE,Ajmer,1,21,KANHAIYALAL,M,INC,4818.0,False,MASUDA ,3,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,22667,17850,17850,27/03/52,1952,,,,IND,NARAYAN SINGH,4864.0,INC,SURAJMAL MORYA,3746.0,,,
AE,Ajmer,1,21,KESHORAM,M,IND,2173.0,False,MASUDA ,4,INDEPENDENTS,INDEPENDENT,2,22667,17850,17850,27/03/52,1952,,,,IND,NARAYAN SINGH,4864.0,INC,SURAJMAL MORYA,3746.0,,,
AE,Ajmer,1,21,GENDALAL,M,IND,954.0,False,MASUDA ,5,INDEPENDENTS,INDEPENDENT,2,22667,17850,17850,27/03/52,1952,,,,IND,NARAYAN SINGH,4864.0,INC,SURAJMAL MORYA,3746.0,,,
AE,Ajmer,1,21,MURARI LAL,M,IND,912.0,False,MASUDA ,6,INDEPENDENTS,INDEPENDENT,2,22667,17850,17850,27/03/52,1952,,,,IND,NARAYAN SINGH,4864.0,INC,SURAJMAL MORYA,3746.0,,,
AE,Ajmer,1,21,MADAN SINGH,M,IND,383.0,False,MASUDA ,7,INDEPENDENTS,INDEPENDENT,2,22667,17850,17850,27/03/52,1952,,,,IND,NARAYAN SINGH,4864.0,INC,SURAJMAL MORYA,3746.0,,,
AE,Ajmer,1,22,GANPATI SINGH,M,BJS,1958.0,True,NAYANAGAR ,1,NATIONAL PARTIES,ALL INDIA BHARTIYA JAN SANGH,1,10574,5318,5318,27/03/52,1952,INC,BHERON,1847.0,BJS,GANPATI SINGH,1958.0,,,,,,
AE,Ajmer,1,22,BHERON,M,INC,1847.0,False,NAYANAGAR ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,10574,5318,5318,27/03/52,1952,INC,BHERON,1847.0,BJS,GANPATI SINGH,1958.0,,,,,,
AE,Ajmer,1,22,JAWARA,M,IND,1251.0,False,NAYANAGAR ,3,INDEPENDENTS,INDEPENDENT,1,10574,5318,5318,27/03/52,1952,INC,BHERON,1847.0,BJS,GANPATI SINGH,1958.0,,,,,,
AE,Ajmer,1,22,KUNDANMAL,M,IND,262.0,False,NAYANAGAR ,4,INDEPENDENTS,INDEPENDENT,1,10574,5318,5318,27/03/52,1952,INC,BHERON,1847.0,BJS,GANPATI SINGH,1958.0,,,,,,
AE,Ajmer,1,23,CHIMAN SINGH,M,IND,3891.0,True,JAWAJA ,1,INDEPENDENTS,INDEPENDENT,1,10819,5234,5234,27/03/52,1952,INC,BUDHA SINGH,1009.0,IND,CHIMAN SINGH,3891.0,,,,,,
AE,Ajmer,1,23,BUDHA SINGH,M,INC,1009.0,False,JAWAJA ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,10819,5234,5234,27/03/52,1952,INC,BUDHA SINGH,1009.0,IND,CHIMAN SINGH,3891.0,,,,,,
AE,Ajmer,1,23,KHUB CHAND,M,IND,334.0,False,JAWAJA ,3,INDEPENDENTS,INDEPENDENT,1,10819,5234,5234,27/03/52,1952,INC,BUDHA SINGH,1009.0,IND,CHIMAN SINGH,3891.0,,,,,,
AE,Ajmer,1,24,PREM SINGH,M,INC,1386.0,True,TODGARH ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,10200,4324,4324,27/03/52,1952,IND,KAN SINGH,1071.0,INC,PREM SINGH,1386.0,,,,,,
AE,Ajmer,1,24,KAN SINGH,M,IND,1071.0,False,TODGARH ,2,INDEPENDENTS,INDEPENDENT,1,10200,4324,4324,27/03/52,1952,IND,KAN SINGH,1071.0,INC,PREM SINGH,1386.0,,,,,,
AE,Ajmer,1,24,HAMIRA,M,IND,1025.0,False,TODGARH ,3,INDEPENDENTS,INDEPENDENT,1,10200,4324,4324,27/03/52,1952,IND,KAN SINGH,1071.0,INC,PREM SINGH,1386.0,,,,,,
AE,Ajmer,1,24,BASANTRAI,M,IND,690.0,False,TODGARH ,4,INDEPENDENTS,INDEPENDENT,1,10200,4324,4324,27/03/52,1952,IND,KAN SINGH,1071.0,INC,PREM SINGH,1386.0,,,,,,
AE,Ajmer,1,24,NARAIN DASS,M,IND,152.0,False,TODGARH ,5,INDEPENDENTS,INDEPENDENT,1,10200,4324,4324,27/03/52,1952,IND,KAN SINGH,1071.0,INC,PREM SINGH,1386.0,,,,,,
AE,Andhra_Pradesh,1,1,UPPADA RANGABABU,M,KLP,14565.0,True,ICHAPURAM ,1,REGISTERED (Unrecognised) PARTIES,KRISHIKAR LOK PARTY,1,54716,32165,32165,11/02/55,1955,IND,HARIHARA PATNAIK,7408.0,KLP,UPPADA RANGABABU,14565.0,,,,,,
AE,Andhra_Pradesh,1,1,HARIHARA PATNAIK,M,IND,7408.0,False,ICHAPURAM ,2,INDEPENDENTS,INDEPENDENT,1,54716,32165,32165,11/02/55,1955,IND,HARIHARA PATNAIK,7408.0,KLP,UPPADA RANGABABU,14565.0,,,,,,
AE,Andhra_Pradesh,1,1,PUDI LOKANADHAM,M,IND,6508.0,False,ICHAPURAM ,3,INDEPENDENTS,INDEPENDENT,1,54716,32165,32165,11/02/55,1955,IND,HARIHARA PATNAIK,7408.0,KLP,UPPADA RANGABABU,14565.0,,,,,,
AE,Andhra_Pradesh,1,1,KALLA BALARAMA SWAMY,M,IND,3002.0,False,ICHAPURAM ,4,INDEPENDENTS,INDEPENDENT,1,54716,32165,32165,11/02/55,1955,IND,HARIHARA PATNAIK,7408.0,KLP,UPPADA RANGABABU,14565.0,,,,,,
AE,Andhra_Pradesh,1,1,BANIKINKARA SHARMA,M,IND,682.0,False,ICHAPURAM ,5,INDEPENDENTS,INDEPENDENT,1,54716,32165,32165,11/02/55,1955,IND,HARIHARA PATNAIK,7408.0,KLP,UPPADA RANGABABU,14565.0,,,,,,
AE,Andhra_Pradesh,1,2,GOUTU LATCHANNA,M,KLP,21436.0,True,SOMPETA ,1,REGISTERED (Unrecognised) PARTIES,KRISHIKAR LOK PARTY,1,61481,31631,31631,11/02/55,1955,CPI,MARUPPU PAMANABHAM,9261.0,KLP,GOUTU LATCHANNA,21436.0,,,,,,
AE,Andhra_Pradesh,1,2,MARUPPU PAMANABHAM,M,CPI,9261.0,False,SOMPETA ,2,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,61481,31631,31631,11/02/55,1955,CPI,MARUPPU PAMANABHAM,9261.0,KLP,GOUTU LATCHANNA,21436.0,,,,,,
AE,Andhra_Pradesh,1,2,PUDI LOKANADHAM,M,IND,934.0,False,SOMPETA ,3,INDEPENDENTS,INDEPENDENT,1,61481,31631,31631,11/02/55,1955,CPI,MARUPPU PAMANABHAM,9261.0,KLP,GOUTU LATCHANNA,21436.0,,,,,,
AE,Andhra_Pradesh,1,3,NICHARIA RAMULU,M,KLP,11243.0,True,BRAHMANATARALA ,1,REGISTERED (Unrecognised) PARTIES,KRISHIKAR LOK PARTY,1,58375,29313,29313,11/02/55,1955,CPI,UPPADA RAMARAO,6034.0,KLP,NICHARIA RAMULU,11243.0,,,,,,
AE,Andhra_Pradesh,1,3,UPPADA RAMARAO,M,CPI,6034.0,False,BRAHMANATARALA ,2,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,58375,29313,29313,11/02/55,1955,CPI,UPPADA RAMARAO,6034.0,KLP,NICHARIA RAMULU,11243.0,,,,,,
AE,Andhra_Pradesh,1,3,BAPA MALLESWARA REDDY,M,IND,4894.0,False,BRAHMANATARALA ,3,INDEPENDENTS,INDEPENDENT,1,58375,29313,29313,11/02/55,1955,CPI,UPPADA RAMARAO,6034.0,KLP,NICHARIA RAMULU,11243.0,,,,,,
AE,Andhra_Pradesh,1,3,MALLAREDDI NARAYANARAO DORA,M,IND,2914.0,False,BRAHMANATARALA ,4,INDEPENDENTS,INDEPENDENT,1,58375,29313,29313,11/02/55,1955,CPI,UPPADA RAMARAO,6034.0,KLP,NICHARIA RAMULU,11243.0,,,,,,
AE,Andhra_Pradesh,1,3,KURAMANA PAPARAO,M,IND,2450.0,False,BRAHMANATARALA ,5,INDEPENDENTS,INDEPENDENT,1,58375,29313,29313,11/02/55,1955,CPI,UPPADA RAMARAO,6034.0,KLP,NICHARIA RAMULU,11243.0,,,,,,
AE,Andhra_Pradesh,1,3,GARIMELLA JAGANN ADHARAO,M,IND,1778.0,False,BRAHMANATARALA ,6,INDEPENDENTS,INDEPENDENT,1,58375,29313,29313,11/02/55,1955,CPI,UPPADA RAMARAO,6034.0,KLP,NICHARIA RAMULU,11243.0,,,,,,
AE,Andhra_Pradesh,1,4,ROKKAM LAKSHMI NARASIMHAM DORA,M,INC,11252.0,True,TEKKALI ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,62108,33707,33707,11/02/55,1955,IND,BENDI KUMANNA,10716.0,INC,ROKKAM LAKSHMI NARASIMHAM DORA,11252.0,,,,,,
AE,Andhra_Pradesh,1,4,BENDI KUMANNA,M,IND,10716.0,False,TEKKALI ,2,INDEPENDENTS,INDEPENDENT,1,62108,33707,33707,11/02/55,1955,IND,BENDI KUMANNA,10716.0,INC,ROKKAM LAKSHMI NARASIMHAM DORA,11252.0,,,,,,
AE,Andhra_Pradesh,1,4,MOSALIKANTI VENKARARAMADASU,M,CPI,3949.0,False,TEKKALI ,3,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,62108,33707,33707,11/02/55,1955,IND,BENDI KUMANNA,10716.0,INC,ROKKAM LAKSHMI NARASIMHAM DORA,11252.0,,,,,,
AE,Andhra_Pradesh,1,4,DUKKA SURYANARAYANA REDDY,M,IND,3519.0,False,TEKKALI ,4,INDEPENDENTS,INDEPENDENT,1,62108,33707,33707,11/02/55,1955,IND,BENDI KUMANNA,10716.0,INC,ROKKAM LAKSHMI NARASIMHAM DORA,11252.0,,,,,,
AE,Andhra_Pradesh,1,4,HANUMANTA SATYANARAYANA DORA,M,IND,2902.0,False,TEKKALI ,5,INDEPENDENTS,INDEPENDENT,1,62108,33707,33707,11/02/55,1955,IND,BENDI KUMANNA,10716.0,INC,ROKKAM LAKSHMI NARASIMHAM DORA,11252.0,,,,,,
AE,Andhra_Pradesh,1,4,GARIMELLA VENKATA RAMANAMURTY,M,IND,1369.0,False,TEKKALI ,6,INDEPENDENTS,INDEPENDENT,1,62108,33707,33707,11/02/55,1955,IND,BENDI KUMANNA,10716.0,INC,ROKKAM LAKSHMI NARASIMHAM DORA,11252.0,,,,,,
AE,Andhra_Pradesh,1,5,SIMMA JAGANNADHAM,M,KLP,9902.0,True,NARASANNAPETA ,1,REGISTERED (Unrecognised) PARTIES,KRISHIKAR LOK PARTY,1,53940,24250,24250,11/02/55,1955,CPI,VANDANA SATYANARAYANA,6847.0,KLP,SIMMA JAGANNADHAM,9902.0,,,,,,
AE,Andhra_Pradesh,1,5,VANDANA SATYANARAYANA,M,CPI,6847.0,False,NARASANNAPETA ,2,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,53940,24250,24250,11/02/55,1955,CPI,VANDANA SATYANARAYANA,6847.0,KLP,SIMMA JAGANNADHAM,9902.0,,,,,,
AE,Andhra_Pradesh,1,5,MUDDADA LATCHUNNAIDU,M,IND,6598.0,False,NARASANNAPETA ,3,INDEPENDENTS,INDEPENDENT,1,53940,24250,24250,11/02/55,1955,CPI,VANDANA SATYANARAYANA,6847.0,KLP,SIMMA JAGANNADHAM,9902.0,,,,,,
AE,Andhra_Pradesh,1,5,PUDIPEDDI SUBBARAO,M,IND,903.0,False,NARASANNAPETA ,4,INDEPENDENTS,INDEPENDENT,1,53940,24250,24250,11/02/55,1955,CPI,VANDANA SATYANARAYANA,6847.0,KLP,SIMMA JAGANNADHAM,9902.0,,,,,,
AE,Andhra_Pradesh,1,6,LUKULAPU LAKSHMANADAS,M,INC,24293.0,True,PATAPATNAM ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,107326,80763,80763,11/02/55,1955,,,,INC,LUKULAPU LAKSHMANADAS,24293.0,INC,POTHULA GUNNAYYA,19672.0,,,
AE,Andhra_Pradesh,1,6,POTHULA GUNNAYYA,M,INC,19672.0,True,PATAPATNAM ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,107326,80763,80763,11/02/55,1955,,,,INC,LUKULAPU LAKSHMANADAS,24293.0,INC,POTHULA GUNNAYYA,19672.0,,,
AE,Andhra_Pradesh,1,6,GHASI RAMULU,M,CPI,13680.0,False,PATAPATNAM ,3,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,2,107326,80763,80763,11/02/55,1955,,,,INC,LUKULAPU LAKSHMANADAS,24293.0,INC,POTHULA GUNNAYYA,19672.0,,,
AE,Andhra_Pradesh,1,6,DARAPU GOVINDARAJULU,M,CPI,13189.0,False,PATAPATNAM ,4,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,2,107326,80763,80763,11/02/55,1955,,,,INC,LUKULAPU LAKSHMANADAS,24293.0,INC,POTHULA GUNNAYYA,19672.0,,,
AE,Andhra_Pradesh,1,6,MOJURU SANGAMESU,M,IND,4545.0,False,PATAPATNAM ,5,INDEPENDENTS,INDEPENDENT,2,107326,80763,80763,11/02/55,1955,,,,INC,LUKULAPU LAKSHMANADAS,24293.0,INC,POTHULA GUNNAYYA,19672.0,,,
AE,Andhra_Pradesh,1,6,ALIKAN APPALASWAMY,M,IND,3235.0,False,PATAPATNAM ,6,INDEPENDENTS,INDEPENDENT,2,107326,80763,80763,11/02/55,1955,,,,INC,LUKULAPU LAKSHMANADAS,24293.0,INC,POTHULA GUNNAYYA,19672.0,,,
AE,Andhra_Pradesh,1,6,SAKETI GURUVULU,M,IND,2149.0,False,PATAPATNAM ,7,INDEPENDENTS,INDEPENDENT,2,107326,80763,80763,11/02/55,1955,,,,INC,LUKULAPU LAKSHMANADAS,24293.0,INC,POTHULA GUNNAYYA,19672.0,,,
AE,Andhra_Pradesh,1,7,ADDAKULA LAKSHMU NAIDU,M,IND,5820.0,True,NAGURU ,1,INDEPENDENTS,INDEPENDENT,1,68678,17466,17466,11/02/55,1955,INC,BIDDIKA SATYANARAYANADORA,5540.0,IND,ADDAKULA LAKSHMU NAIDU,5820.0,,,,,,
AE,Andhra_Pradesh,1,7,BIDDIKA SATYANARAYANADORA,M,INC,5540.0,False,NAGURU ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,68678,17466,17466,11/02/55,1955,INC,BIDDIKA SATYANARAYANADORA,5540.0,IND,ADDAKULA LAKSHMU NAIDU,5820.0,,,,,,
AE,Andhra_Pradesh,1,7,VADISAPU SUNDARAMDORA,M,CPI,3611.0,False,NAGURU ,3,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,68678,17466,17466,11/02/55,1955,INC,BIDDIKA SATYANARAYANADORA,5540.0,IND,ADDAKULA LAKSHMU NAIDU,5820.0,,,,,,
AE,Andhra_Pradesh,1,7,KURANGI NOOKAYYA,M,IND,892.0,False,NAGURU ,4,INDEPENDENTS,INDEPENDENT,1,68678,17466,17466,11/02/55,1955,INC,BIDDIKA SATYANARAYANADORA,5540.0,IND,ADDAKULA LAKSHMU NAIDU,5820.0,,,,,,
AE,Andhra_Pradesh,1,7,MANDANGI PENTANNAIDU,M,IND,886.0,False,NAGURU ,5,INDEPENDENTS,INDEPENDENT,1,68678,17466,17466,11/02/55,1955,INC,BIDDIKA SATYANARAYANADORA,5540.0,IND,ADDAKULA LAKSHMU NAIDU,5820.0,,,,,,
AE,Andhra_Pradesh,1,7,DASARI ARJUNA DORA,M,IND,717.0,False,NAGURU ,6,INDEPENDENTS,INDEPENDENT,1,68678,17466,17466,11/02/55,1955,INC,BIDDIKA SATYANARAYANADORA,5540.0,IND,ADDAKULA LAKSHMU NAIDU,5820.0,,,,,,
AE,Andhra_Pradesh,1,8,VYRICHERLA CHANDRACHUDAMANI DEV,M,IND,27480.0,True,PARVATHIPURAM ,1,INDEPENDENTS,INDEPENDENT,1,65073,45591,45591,11/02/55,1955,KLP,CHIKATI PARASURAMNAIDU,18111.0,IND,VYRICHERLA CHANDRACHUDAMANI DEV,27480.0,,,,,,
AE,Andhra_Pradesh,1,8,CHIKATI PARASURAMNAIDU,M,KLP,18111.0,False,PARVATHIPURAM ,2,REGISTERED (Unrecognised) PARTIES,KRISHIKAR LOK PARTY,1,65073,45591,45591,11/02/55,1955,KLP,CHIKATI PARASURAMNAIDU,18111.0,IND,VYRICHERLA CHANDRACHUDAMANI DEV,27480.0,,,,,,
AE,Andhra_Pradesh,1,9,ALLU YERUKUNAIDU,M,PSP,19204.0,True,SALUR ,1,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,2,102175,85126,85126,11/02/55,1955,,,,PSP,ALLU YERUKUNAIDU,19204.0,INC,BOINA RAJAYYA,13473.0,,,
AE,Andhra_Pradesh,1,9,BOINA RAJAYYA,M,INC,13473.0,True,SALUR ,2,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,102175,85126,85126,11/02/55,1955,,,,PSP,ALLU YERUKUNAIDU,19204.0,INC,BOINA RAJAYYA,13473.0,,,
AE,Andhra_Pradesh,1,9,KUNICHETTI VENKATANARAYANA DORA,M,INC,14674.0,False,SALUR ,3,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,2,102175,85126,85126,11/02/55,1955,,,,PSP,ALLU YERUKUNAIDU,19204.0,INC,BOINA RAJAYYA,13473.0,,,
AE,Andhra_Pradesh,1,9,DIPPALA SURI DORA,M,PSP,8774.0,False,SALUR ,4,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,2,102175,85126,85126,11/02/55,1955,,,,PSP,ALLU YERUKUNAIDU,19204.0,INC,BOINA RAJAYYA,13473.0,,,
AE,Andhra_Pradesh,1,9,ANDRARAMA PRATAPARAO BAHADUR,M,IND,6168.0,False,SALUR ,5,INDEPENDENTS,INDEPENDENT,2,102175,85126,85126,11/02/55,1955,,,,PSP,ALLU YERUKUNAIDU,19204.0,INC,BOINA RAJAYYA,13473.0,,,
AE,Andhra_Pradesh,1,9,RAJA TYADA PUSAPATI SAYANARAYANESWARA ANNAMRAJA DASHINAKAVATA DUGARAJA,M,IND,5198.0,False,SALUR ,6,INDEPENDENTS,INDEPENDENT,2,102175,85126,85126,11/02/55,1955,,,,PSP,ALLU YERUKUNAIDU,19204.0,INC,BOINA RAJAYYA,13473.0,,,
AE,Andhra_Pradesh,1,9,BALAGA NARAYANA,M,IND,5179.0,False,SALUR ,7,INDEPENDENTS,INDEPENDENT,2,102175,85126,85126,11/02/55,1955,,,,PSP,ALLU YERUKUNAIDU,19204.0,INC,BOINA RAJAYYA,13473.0,,,
AE,Andhra_Pradesh,1,9,SANKARAVAMSAM SURYANARAYANA JENA DEO,M,IND,4287.0,False,SALUR ,8,INDEPENDENTS,INDEPENDENT,2,102175,85126,85126,11/02/55,1955,,,,PSP,ALLU YERUKUNAIDU,19204.0,INC,BOINA RAJAYYA,13473.0,,,
AE,Andhra_Pradesh,1,9,GADIPALLI PARAYYA,M,IND,4286.0,False,SALUR ,9,INDEPENDENTS,INDEPENDENT,2,102175,85126,85126,11/02/55,1955,,,,PSP,ALLU YERUKUNAIDU,19204.0,INC,BOINA RAJAYYA,13473.0,,,
AE,Andhra_Pradesh,1,9,KOTA APPALA NAIDU,M,IND,1987.0,False,SALUR ,10,INDEPENDENTS,INDEPENDENT,2,102175,85126,85126,11/02/55,1955,,,,PSP,ALLU YERUKUNAIDU,19204.0,INC,BOINA RAJAYYA,13473.0,,,
AE,Andhra_Pradesh,1,9,MARPINA NARAYANANAIDU,M,IND,1896.0,False,SALUR ,11,INDEPENDENTS,INDEPENDENT,2,102175,85126,85126,11/02/55,1955,,,,PSP,ALLU YERUKUNAIDU,19204.0,INC,BOINA RAJAYYA,13473.0,,,
AE,Andhra_Pradesh,1,10,KOTAGIRI SITHARAMA SWAMY,M,INC,14031.0,True,BOBBILI ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,63504,33593,33593,11/02/55,1955,PSP,TENTU LAKSHMUNAIDU,13674.0,INC,KOTAGIRI SITHARAMA SWAMY,14031.0,,,,,,
AE,Andhra_Pradesh,1,10,TENTU LAKSHMUNAIDU,M,PSP,13674.0,False,BOBBILI ,2,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,1,63504,33593,33593,11/02/55,1955,PSP,TENTU LAKSHMUNAIDU,13674.0,INC,KOTAGIRI SITHARAMA SWAMY,14031.0,,,,,,
AE,Andhra_Pradesh,1,10,SUNKARAPELLI KNNAYYA,M,IND,4488.0,False,BOBBILI ,3,INDEPENDENTS,INDEPENDENT,1,63504,33593,33593,11/02/55,1955,PSP,TENTU LAKSHMUNAIDU,13674.0,INC,KOTAGIRI SITHARAMA SWAMY,14031.0,,,,,,
AE,Andhra_Pradesh,1,10,ADABALA SITHARAMAYYA,M,IND,1400.0,False,BOBBILI ,4,INDEPENDENTS,INDEPENDENT,1,63504,33593,33593,11/02/55,1955,PSP,TENTU LAKSHMUNAIDU,13674.0,INC,KOTAGIRI SITHARAMA SWAMY,14031.0,,,,,,
AE,Andhra_Pradesh,1,11,PEDDINTI RAMASWAMY NAIDU,M,INC,13725.0,True,BALIJIPETA ,1,NATIONAL PARTIES,INDIAN NATIONAL CONGRESS,1,54158,31083,31083,11/02/55,1955,PSP,KOLLI VENKATAKURMINAIDU,9517.0,INC,PEDDINTI RAMASWAMY NAIDU,13725.0,,,,,,
AE,Andhra_Pradesh,1,11,KOLLI VENKATAKURMINAIDU,M,PSP,9517.0,False,BALIJIPETA ,2,NATIONAL PARTIES,PRAJA SOCIALIST PARTY,1,54158,31083,31083,11/02/55,1955,PSP,KOLLI VENKATAKURMINAIDU,9517.0,INC,PEDDINTI RAMASWAMY NAIDU,13725.0,,,,,,
AE,Andhra_Pradesh,1,11,ALAJANGI THAMMI NAIDU,M,CPI,4548.0,False,BALIJIPETA ,3,NATIONAL PARTIES,COMMUNIST PARTY OF INDIA,1,54158,31083,31083,11/02/55,1955,PSP,KOLLI VENKATAKURMINAIDU,9517.0,INC,PEDDINTI RAMASWAMY NAIDU,13725.0,,,,,,
AE,Andhra_Pradesh,1,11,MANDALA PARAN NAIDU,M,IND,3293.0,False,BALIJIPETA ,4,INDEPENDENTS,INDEPENDENT,1,54158,31083,31083,11/02/55,1955,PSP,KOLLI VENKATAKURMINAIDU,9517.0,INC,PEDDINTI RAMASWAMY NAIDU,13725.0,,,,,,
